ip,port,protocols,anonymity,country,city,latency_ms,uptime_pct,alive,uptime_24h,uptime_7d,reliability
111.192.19.39,8888,http|https,anonymous,CN,Beijing,1738,90.5,true,92.9,90.5,flaky
3.134.245.77,35984,socks5,elite,US,Columbus,1738,78.9,true,69.2,76.7,reviving
43.210.245.48,5517,socks5,elite,TH,Bangkok,1738,92.6,true,85.7,92.6,flaky
43.210.245.48,5566,socks5,elite,TH,Bangkok,1738,91.7,true,84.6,91.7,flaky
43.210.245.48,37648,socks5,elite,TH,Bangkok,1738,88.7,true,76.9,88.7,reviving
43.210.3.92,3128,socks5,elite,TH,Bangkok,1738,97.0,true,85.7,97.0,stable
186.73.227.202,999,http|https,transparent,PA,Panama City,1739,26.3,true,69.2,36.4,unstable
13.209.65.136,21947,socks5,elite,KR,Incheon,1740,62.8,true,58.3,62.8,reviving
43.208.191.81,46453,socks5,elite,TH,Bangkok,1740,68.2,true,78.6,68.2,reviving
116.62.202.70,17900,http|https,elite,CN,Hangzhou,1741,80.8,true,76.9,67.8,reviving
15.161.131.175,49802,socks4|socks5,elite,IT,Milan,1741,14.5,true,25.0,18.3,reviving
165.154.20.187,10808,http|https|socks4|socks5,elite,HK,Hong Kong,1741,80.7,true,61.5,77.3,reviving
3.38.94.2,9090,socks5,elite,KR,Incheon,1741,80.0,true,76.9,80.0,reviving
54.153.32.181,8443,http|https,anonymous,US,San Jose,1741,61.4,true,100.0,61.4,flaky
43.209.212.140,10655,http|socks5,anonymous,TH,Bangkok,1742,80.1,true,61.5,80.1,reviving
43.210.3.92,26737,socks5,elite,TH,Bangkok,1742,91.3,true,78.6,91.3,flaky
54.67.110.244,30266,socks5,elite,US,San Jose,1742,13.3,true,33.3,16.1,reviving
43.209.212.140,8103,socks5,elite,TH,Bangkok,1743,78.8,true,71.4,78.8,reviving
43.209.212.140,30285,socks5,elite,TH,Bangkok,1743,71.5,true,69.2,71.5,reviving
43.210.3.92,83,socks5,elite,TH,Bangkok,1743,94.4,true,85.7,94.4,flaky
103.176.97.74,8082,http,transparent,ID,Bandung,1744,47.7,true,50.0,48.8,reviving
123.121.112.4,8888,http|https,,CN,Beijing,1744,84.5,true,92.9,84.5,flaky
13.208.166.217,11368,https|socks4|socks5,elite,JP,Osaka,1744,10.0,true,9.1,9.0,reviving
13.60.163.108,29507,socks5,elite,SE,Stockholm,1744,14.1,true,9.1,11.0,reviving
43.208.134.144,25466,socks5,elite,TH,Bangkok,1744,10.9,true,9.1,10.8,reviving
43.208.191.81,31906,socks5,elite,TH,Bangkok,1745,70.1,true,50.0,70.1,reviving
43.210.105.134,3125,socks5,elite,TH,Bangkok,1745,93.2,true,84.6,93.2,flaky
18.162.200.96,6889,https|socks4|socks5,elite,HK,,1746,12.2,true,27.3,14.3,reviving
18.183.174.103,8182,socks5,elite,JP,Tokyo,1746,80.4,true,66.7,80.4,reviving
43.209.212.140,10800,socks5,elite,TH,Bangkok,1746,74.2,true,69.2,74.2,reviving
18.231.126.121,25944,socks5,elite,BR,Sao Paulo,1747,18.2,true,25.0,27.8,reviving
43.209.212.140,3128,socks5,elite,TH,Bangkok,1747,88.2,true,61.5,85.2,reviving
51.17.250.13,36875,socks5,elite,IL,Tel Aviv,1747,54.5,true,60.0,54.5,reviving
43.198.22.151,31,socks5,elite,HK,Hong Kong,1748,13.1,true,33.3,14.7,reviving
43.201.254.87,8079,socks5,elite,KR,Incheon,1748,77.8,true,77.8,77.8,reviving
13.229.183.165,44201,socks5,elite,SG,Singapore,1750,80.0,true,69.2,80.0,reviving
13.244.203.188,55101,https,elite,ZA,Cape Town,1750,14.1,true,33.3,13.8,reviving
43.208.191.81,11273,socks5,elite,TH,Bangkok,1750,71.8,true,53.8,71.8,reviving
18.142.95.213,6599,socks5,elite,SG,Singapore,1751,12.2,true,8.3,12.5,reviving
3.21.247.154,59330,socks5,elite,US,Columbus,1751,75.9,true,69.2,75.9,reviving
15.220.121.140,3128,http,anonymous,AR,,1752,100.0,true,100.0,100.0,stable
112.74.165.243,1011,socks5,elite,CN,Shenzhen,1753,37.0,true,53.8,40.7,reviving
131.153.187.18,30215,http,,US,Ashburn,1753,66.7,true,66.7,66.7,reviving
43.198.94.82,57363,https|socks4|socks5,elite,HK,Hong Kong,1753,12.7,true,9.1,10.1,reviving
102.0.36.166,3128,http,transparent,KE,,1754,42.9,true,53.8,37.1,reviving
16.50.48.241,34099,http|https|socks5,anonymous,AU,Melbourne,1754,73.9,true,69.2,73.9,reviving
3.99.158.157,43033,socks5,elite,CA,Montreal,1754,14.1,true,27.3,18.6,reviving
43.210.3.92,8880,socks5,elite,TH,Bangkok,1754,93.0,true,78.6,93.0,flaky
108.136.140.236,4299,socks5,elite,ID,Jakarta,1755,14.6,true,16.7,12.2,reviving
35.183.29.62,38558,socks5,elite,CA,Montreal,1756,75.9,true,76.9,75.9,reviving
114.249.220.221,8888,http|https,anonymous,CN,Haidian,1757,74.7,true,84.6,76.4,reviving
40.192.121.249,4605,socks5,elite,IN,Hyderabad,1757,11.5,true,33.3,14.2,reviving
47.129.166.112,34253,socks5,elite,SG,Singapore,1758,83.9,true,76.9,83.9,flaky
15.135.215.62,14975,socks4,elite,AU,Sydney,1759,14.6,true,9.1,7.2,reviving
200.115.100.33,8080,http,,BR,Sao Paulo,1760,27.8,true,76.9,38.9,reviving
2.115.212.62,48293,socks4,elite,IT,Furnari,1760,13.3,true,33.3,15.4,reviving
43.216.195.95,26744,socks5,elite,MY,Kuala Lumpur,1760,87.1,true,84.6,87.1,reviving
56.68.116.64,1062,socks5,elite,MY,Kuala Lumpur,1761,11.2,true,25.0,8.2,reviving
43.208.116.69,42848,socks5,elite,TH,Bangkok,1762,82.7,true,92.3,82.7,reviving
43.209.212.140,48888,socks5,elite,TH,Bangkok,1762,75.0,true,50.0,75.0,reviving
47.129.130.0,26715,socks5,elite,SG,Singapore,1763,87.3,true,78.6,87.3,reviving
212.115.17.194,9090,http|https,transparent,TR,Istanbul,1764,26.5,true,41.7,23.8,reviving
43.208.134.144,28314,socks5,elite,TH,Bangkok,1764,12.1,true,16.7,8.3,reviving
43.208.191.81,3088,socks5,elite,TH,Bangkok,1764,78.5,true,50.0,78.5,reviving
43.208.243.207,55511,socks5,elite,TH,Bangkok,1764,13.6,true,16.7,9.3,reviving
35.183.127.162,53325,socks5,elite,CA,Montreal,1765,9.8,true,27.3,12.3,reviving
43.208.191.81,25653,socks5,elite,TH,Bangkok,1765,59.4,true,53.8,59.4,reviving
103.81.110.250,3125,http,,ID,Serang,1766,11.7,true,41.7,17.6,reviving
43.208.134.144,8008,socks5,elite,TH,Bangkok,1767,15.2,true,16.7,10.3,reviving
43.208.243.207,8559,socks5,elite,TH,Bangkok,1767,12.1,true,16.7,12.5,reviving
74.119.147.209,4145,socks4|socks5,elite,US,,1767,98.0,true,100.0,99.4,stable
18.222.132.180,58547,socks5,elite,US,Columbus,1768,12.4,true,8.3,15.3,reviving
43.209.212.140,58993,socks5,elite,TH,Bangkok,1768,75.2,true,69.2,75.2,reviving
51.85.44.149,16234,socks4,elite,IL,Tel Aviv,1768,15.5,true,36.4,17.3,reviving
13.38.217.179,42452,https|socks4,elite,FR,Paris,1769,11.9,true,25.0,16.1,reviving
15.134.33.120,47946,socks5,elite,AU,Sydney,1769,79.7,true,69.2,76.0,reviving
35.180.75.159,56666,socks4,elite,FR,Paris,1769,13.1,true,33.3,17.9,reviving
43.210.3.92,8142,socks5,elite,TH,Bangkok,1769,91.7,true,92.9,91.7,flaky
43.200.174.95,45786,socks5,elite,KR,Incheon,1771,12.0,true,16.7,12.0,reviving
43.209.212.140,10914,socks5,elite,TH,Bangkok,1772,80.3,true,66.7,80.3,reviving
12.11.59.114,1080,socks4,elite,US,Raleigh,1773,14.3,true,41.7,8.6,reviving
27.116.53.9,5678,socks4,elite,IN,,1773,10.2,true,18.2,7.2,reviving
43.203.146.136,31820,https|socks4|socks5,elite,KR,Incheon,1773,74.0,true,69.2,74.0,reviving
108.131.109.106,15190,https|socks4|socks5,elite,IE,Dublin,1774,13.8,true,41.7,12.2,reviving
43.209.173.229,47645,socks5,elite,TH,Bangkok,1775,13.3,true,41.7,9.0,reviving
43.217.201.189,15047,socks5,elite,MY,Kuala Lumpur,1775,81.8,true,76.9,81.8,reviving
54.253.167.61,23473,socks5,elite,AU,Sydney,1776,11.6,true,18.2,10.4,reviving
15.160.116.45,42646,socks5,elite,IT,Milan,1777,14.7,true,8.3,19.6,reviving
157.15.144.254,1111,http|https,transparent,ID,Cilacap,1777,16.8,true,18.2,27.5,reviving
43.198.78.37,33816,socks5,elite,HK,Hong Kong,1778,72.8,true,46.2,71.5,reviving
121.101.132.181,8080,http,,ID,Karanggayam,1779,46.2,true,69.2,56.3,flaky
43.208.237.116,121,socks5,elite,TH,Bangkok,1779,10.0,true,18.2,7.1,reviving
103.154.12.55,8088,http,transparent,NP,,1780,43.0,true,61.5,37.7,reviving
131.153.163.141,37270,http|https,elite,US,Ashburn,1780,26.1,true,41.7,26.1,reviving
13.209.65.136,30223,socks5,elite,KR,Incheon,1780,73.5,true,61.5,73.5,reviving
3.80.77.202,47502,socks5,elite,US,Ashburn,1780,84.8,true,92.3,84.8,reviving
3.110.68.130,39761,socks4,elite,IN,Mumbai,1783,11.4,true,33.3,14.3,reviving
43.210.105.134,20552,socks5,elite,TH,Bangkok,1783,87.9,true,78.6,87.9,reviving
47.239.140.6,443,https,elite,HK,Hong Kong,1783,32.1,true,41.7,34.5,reviving
18.208.158.27,8080,socks5,elite,US,Ashburn,1784,89.8,true,92.3,89.0,flaky
131.153.163.141,34065,http|https,elite,US,Ashburn,1785,41.2,true,50.0,41.2,reviving
192.111.139.165,4145,socks4|socks5,elite,US,Hialeah,1786,98.3,true,100.0,99.4,stable
160.30.141.21,8080,http|https,transparent,PH,San Jose del Monte,1787,29.4,true,33.3,23.0,reviving
16.28.101.55,6898,socks4,elite,ZA,Cape Town,1787,14.9,true,16.7,18.5,reviving
35.78.212.217,8103,socks5,elite,JP,Tokyo,1789,22.2,true,25.0,22.2,reviving
123.119.179.161,8888,http|https,anonymous,CN,Beijing,1790,87.1,true,100.0,87.1,flaky
13.246.6.135,9843,socks4|socks5,elite,ZA,Cape Town,1790,10.9,true,18.2,7.8,reviving
47.129.130.0,55038,socks5,elite,SG,Singapore,1790,73.5,true,61.5,73.5,reviving
78.12.192.233,4040,socks5,elite,MX,Queretaro City,1790,83.2,true,85.7,83.2,reviving
52.207.237.127,9150,socks5,elite,US,Ashburn,1791,83.5,true,92.9,83.5,reviving
15.152.75.215,44898,https|socks4,elite,JP,Osaka,1792,12.5,true,27.3,13.7,reviving
65.21.252.66,10808,socks5,elite,FI,Helsinki,1792,54.1,true,61.5,53.6,reviving
123.121.129.198,8888,http|https,anonymous,CN,Beijing,1793,93.1,true,100.0,93.2,flaky
15.229.231.89,33284,socks5,elite,BR,Sao Paulo,1793,9.5,true,25.0,9.5,reviving
154.62.127.126,999,http,,VE,Valencia,1793,14.1,true,41.7,19.8,reviving
18.142.95.213,6828,socks5,elite,SG,Singapore,1793,14.3,true,41.7,12.2,reviving
54.238.215.10,42026,socks5,elite,JP,Tokyo,1793,81.6,true,100.0,81.6,flaky
159.223.86.111,1080,socks5,elite,SG,Singapore,1794,45.5,true,41.7,45.5,reviving
35.180.138.2,3125,socks5,elite,FR,Paris,1794,83.3,true,78.6,83.3,reviving
38.19.43.104,999,http,,CO,Pereira,1794,19.5,true,46.2,28.9,reviving
52.195.147.51,9443,socks5,elite,JP,Tokyo,1794,78.0,true,85.7,78.0,flaky
13.229.183.165,51747,socks5,elite,SG,Singapore,1795,78.1,true,69.2,78.1,reviving
153.72.68.0,8080,http,anonymous,US,,1795,96.8,true,100.0,100.0,stable
41.86.55.240,88,http,,SC,Victoria,1795,46.1,true,61.5,44.6,reviving
56.155.73.159,34692,socks5,elite,JP,Osaka,1795,12.0,true,16.7,10.5,reviving
18.191.250.90,11088,socks5,elite,US,Columbus,1796,20.4,true,33.3,22.4,reviving
43.207.132.28,8146,socks5,elite,JP,Tokyo,1797,7.1,true,9.1,7.1,reviving
43.209.173.229,17849,socks5,elite,TH,Bangkok,1797,11.5,true,16.7,8.9,reviving
18.188.53.175,18660,socks5,elite,US,Columbus,1798,11.9,true,16.7,13.6,reviving
43.218.124.29,7202,socks4,elite,ID,Jakarta,1798,11.1,true,33.3,11.4,reviving
43.217.201.189,8386,http|socks5,anonymous,MY,Kuala Lumpur,1799,76.1,true,78.6,76.1,flaky
43.202.49.10,29648,http|socks5,anonymous,KR,Incheon,1800,72.4,true,61.5,72.7,reviving
43.209.212.140,8080,socks5,elite,TH,Bangkok,1800,86.7,true,50.0,83.0,reviving
43.208.191.81,27742,socks5,elite,TH,Bangkok,1801,100.0,true,100.0,100.0,new
43.210.245.48,8080,socks5,elite,TH,Bangkok,1801,96.2,true,92.9,96.2,stable
78.12.83.81,15835,socks5,elite,MX,Queretaro City,1801,90.0,true,90.0,90.0,flaky
43.208.237.116,10184,socks4,elite,TH,Bangkok,1804,16.1,true,25.0,16.1,reviving
16.28.66.143,27527,socks5,elite,ZA,Cape Town,1805,83.6,true,84.6,83.6,reviving
3.38.94.2,47113,socks5,elite,KR,Incheon,1805,80.0,true,76.9,80.0,flaky
91.236.138.140,81,http|https,transparent,UA,Khmelnytskyi,1805,50.1,true,85.7,50.0,flaky
91.234.96.45,9001,http,,RU,,1806,27.9,true,18.2,32.3,reviving
103.147.134.75,8082,http|https,transparent,ID,Surabaya,1807,41.1,true,84.6,39.9,reviving
43.208.243.207,47598,socks5,elite,TH,Bangkok,1807,13.8,true,30.8,11.9,reviving
3.27.62.106,5050,socks5,elite,AU,Sydney,1808,82.0,true,92.9,82.0,flaky
52.47.115.41,12704,socks4,elite,FR,Paris,1808,13.4,true,18.2,15.0,reviving
199.116.112.6,4145,socks4|socks5,elite,US,,1809,97.9,true,100.0,99.1,stable
43.209.173.229,30405,socks5,elite,TH,Bangkok,1809,28.6,true,66.7,28.6,reviving
143.198.205.96,1080,socks5,elite,SG,Singapore,1810,64.3,true,50.0,64.3,reviving
43.208.134.144,6761,socks5,elite,TH,Bangkok,1810,9.0,true,25.0,7.8,reviving
65.108.159.129,5678,http,anonymous,FI,Helsinki,1810,18.1,true,25.0,19.6,reviving
35.78.212.217,46127,socks5,elite,JP,Tokyo,1811,13.1,true,41.7,13.2,reviving
43.216.195.95,59976,socks5,elite,MY,Kuala Lumpur,1812,89.5,true,92.9,89.5,flaky
43.201.254.87,54857,socks5,elite,KR,Incheon,1813,72.8,true,76.9,72.8,reviving
43.210.3.92,20803,socks5,elite,TH,Bangkok,1813,85.7,true,85.7,85.7,flaky
49.146.59.143,8082,http|https,transparent,PH,Koronadal,1813,100.0,true,100.0,100.0,stable
56.112.77.131,55852,socks5,elite,CA,Calgary,1813,86.7,true,78.6,86.7,reviving
67.201.35.145,4145,socks4|socks5,elite,US,,1813,96.9,true,76.9,94.7,flaky
13.245.161.189,36208,socks5,elite,ZA,Cape Town,1816,71.5,true,84.6,71.5,flaky
175.34.36.22,8888,http,elite,AU,Brisbane,1816,82.1,true,78.6,81.1,reviving
43.210.245.48,13094,socks5,elite,TH,Bangkok,1816,93.6,true,69.2,93.6,flaky
52.77.229.98,10000,socks4|socks5,elite,SG,Singapore,1816,78.7,true,85.7,78.7,reviving
13.229.183.165,6907,socks5,elite,SG,Singapore,1817,83.7,true,92.9,83.7,reviving
3.110.68.130,32772,socks4,elite,IN,Mumbai,1817,11.8,true,25.0,17.2,reviving
3.127.27.51,12844,http|https|socks4|socks5,,DE,Frankfurt am Main,1818,20.5,true,16.7,20.5,reviving
43.208.116.69,19269,socks5,elite,TH,Bangkok,1818,84.1,true,76.9,84.1,reviving
43.210.105.134,8080,socks5,elite,TH,Bangkok,1818,94.6,true,85.7,94.6,flaky
54.180.117.151,20115,socks4|socks5,elite,KR,Incheon,1820,7.9,true,25.0,6.4,reviving
43.209.212.140,1314,socks5,elite,TH,Bangkok,1821,74.7,true,69.2,74.7,reviving
43.209.212.140,8083,http|socks5,anonymous,TH,Bangkok,1821,80.0,true,58.3,80.0,reviving
43.210.105.134,1111,socks5,elite,TH,Bangkok,1821,93.9,true,100.0,93.9,flaky
35.183.46.164,8382,socks5,elite,CA,Montreal,1822,80.5,true,69.2,80.5,flaky
43.218.128.7,4572,https|socks5,elite,ID,Jakarta,1822,70.6,true,53.8,70.6,reviving
16.112.225.70,58080,socks5,elite,IN,Hyderabad,1825,68.9,true,58.3,68.9,reviving
16.184.22.36,10245,socks5,elite,KR,Incheon,1825,81.5,true,92.3,81.5,flaky
43.202.49.10,4443,socks5,elite,KR,Incheon,1827,71.9,true,69.2,71.9,reviving
43.209.212.140,36759,https|socks5,elite,TH,Bangkok,1827,100.0,true,100.0,100.0,stable
13.209.65.136,14262,socks5,elite,KR,Incheon,1828,83.9,true,84.6,83.9,flaky
181.78.83.38,999,http|https,transparent,CO,Bogota,1829,40.0,true,58.3,38.0,reviving
34.234.90.157,58269,socks5,elite,US,Ashburn,1829,77.1,true,53.8,77.1,reviving
52.77.229.98,57900,socks5,elite,SG,Singapore,1829,79.1,true,69.2,79.1,reviving
78.12.252.87,33132,https|socks4,elite,MX,Queretaro City,1829,13.0,true,41.7,11.2,reviving
103.134.126.253,8090,http|https,transparent,BD,,1830,34.3,true,69.2,49.0,reviving
18.183.174.103,8080,socks5,elite,JP,Tokyo,1830,91.2,true,92.9,89.2,reviving
40.176.175.23,22398,https|socks4|socks5,elite,CA,Calgary,1830,14.7,true,41.7,17.2,reviving
43.209.212.140,497,socks5,elite,TH,Bangkok,1830,83.0,true,92.9,83.0,flaky
43.210.3.92,5050,socks5,elite,TH,Bangkok,1830,93.2,true,92.3,93.2,flaky
40.176.175.23,4153,socks4|socks5,elite,CA,Calgary,1831,13.5,true,16.7,13.9,reviving
18.228.228.159,48442,socks5,elite,BR,Sao Paulo,1832,12.4,true,25.0,17.2,reviving
103.18.47.79,4145,socks4,elite,ID,Jakarta,1833,12.0,true,18.2,12.7,reviving
35.183.29.62,14706,socks4|socks5,elite,CA,Montreal,1833,80.8,true,92.9,80.8,flaky
43.202.0.209,9536,socks5,elite,KR,Incheon,1833,80.3,true,92.3,80.3,reviving
123.119.176.134,8888,http,anonymous,CN,Beijing,1835,79.6,true,85.7,79.6,reviving
165.22.243.171,1080,socks5,elite,SG,Singapore,1835,88.0,true,84.6,88.0,reviving
3.127.27.51,8785,https|socks4|socks5,elite,DE,Frankfurt am Main,1835,13.5,true,16.7,15.6,reviving
160.22.206.37,8082,http,,ID,,1836,42.3,true,84.6,35.1,unstable
43.202.49.10,43919,socks5,elite,KR,Incheon,1836,70.0,true,61.5,70.0,reviving
16.26.180.163,15468,socks5,elite,AU,Melbourne,1837,71.2,true,66.7,71.2,reviving
43.199.29.225,53085,socks5,elite,HK,Hong Kong,1838,11.4,true,9.1,10.1,reviving
15.232.45.244,6910,http|socks4|socks5,anonymous,ID,Jakarta,1839,70.4,true,61.5,70.4,reviving
43.208.243.207,46668,socks5,elite,TH,Bangkok,1839,11.2,true,41.7,13.6,reviving
43.209.212.140,9898,socks5,elite,TH,Bangkok,1839,70.9,true,84.6,70.9,flaky
40.176.175.23,8001,socks5,elite,CA,Calgary,1840,15.5,true,9.1,15.5,reviving
54.255.249.161,497,socks5,elite,SG,Singapore,1840,11.2,true,18.2,10.7,reviving
3.95.63.11,52060,socks5,elite,US,Ashburn,1841,83.7,true,85.7,83.7,reviving
109.123.251.109,1080,socks4|socks5,elite,FR,Lauterbourg,1843,67.5,true,92.9,63.9,reviving
111.192.21.92,8888,http|https,anonymous,CN,Beijing,1843,93.4,true,100.0,93.4,flaky
131.153.163.170,36324,http|https,elite,US,Ashburn,1843,55.6,true,55.6,55.6,reviving
18.230.23.72,34995,socks5,elite,BR,Sao Paulo,1843,61.9,true,69.2,61.9,flaky
43.203.140.58,41731,socks5,elite,KR,Incheon,1843,10.7,true,25.0,10.7,reviving
52.77.229.98,3808,socks5,elite,SG,Singapore,1843,74.5,true,85.7,74.5,flaky
13.209.65.136,39209,https|socks4|socks5,elite,KR,Incheon,1844,83.6,true,53.8,83.1,reviving
34.229.190.39,30754,https|socks5,elite,US,Ashburn,1845,78.9,true,66.7,78.9,reviving
54.253.167.61,54777,socks4,elite,AU,Sydney,1845,11.2,true,25.0,6.7,reviving
47.129.166.112,8080,socks5,elite,SG,Singapore,1846,89.9,true,41.7,87.2,reviving
43.216.181.42,8171,socks5,elite,MY,Kuala Lumpur,1849,72.7,true,41.7,72.7,reviving
44.247.106.98,5678,socks5,elite,US,Boardman,1851,92.5,true,92.9,92.5,flaky
103.229.83.56,8080,http,transparent,BD,,1852,33.6,true,58.3,26.5,unstable
45.116.230.79,4673,socks4,elite,IN,Kochi,1852,19.5,true,9.1,17.0,reviving
131.153.163.170,37214,http|https|socks5,elite,US,Ashburn,1853,11.1,true,9.1,11.1,reviving
15.134.33.120,43439,socks5,elite,AU,Sydney,1853,70.6,true,53.8,70.6,reviving
51.34.28.236,8007,http|https,anonymous,CH,Zurich,1853,12.5,true,33.3,16.1,reviving
14.161.10.46,80,http,anonymous,VN,Ho Chi Minh City,1854,99.6,true,100.0,99.7,stable
78.12.252.87,8937,socks4|socks5,elite,MX,Queretaro City,1854,14.1,true,16.7,13.6,reviving
103.147.135.39,8082,http,,ID,Surabaya,1856,41.8,true,76.9,37.9,unstable
43.208.191.81,49638,socks5,elite,TH,Bangkok,1856,69.4,true,69.2,69.4,reviving
103.106.79.253,2233,http|https,transparent,ID,Jakarta,1857,22.3,true,50.0,38.5,reviving
103.76.201.85,3125,http,,ID,,1859,12.3,true,16.7,7.5,reviving
13.38.217.179,16806,socks4,elite,FR,Paris,1859,10.9,true,27.3,10.4,reviving
52.195.147.51,48189,socks5,elite,JP,Tokyo,1860,56.5,true,36.4,56.5,reviving
131.153.163.141,35818,http|https,elite,US,Ashburn,1861,19.6,true,41.7,19.6,reviving
16.52.81.236,17329,socks5,elite,CA,Montreal,1861,12.9,true,30.8,10.4,reviving
16.52.81.236,44942,socks4,elite,CA,Montreal,1861,13.1,true,18.2,12.2,reviving
47.129.130.0,8880,socks5,elite,SG,Singapore,1861,89.7,true,92.3,89.7,flaky
120.26.171.55,25125,http,transparent,CN,Hangzhou,1865,91.7,true,100.0,95.6,stable
35.182.12.78,10450,socks5,elite,CA,Montreal,1865,11.7,true,27.3,11.8,reviving
13.208.166.217,38961,https|socks4|socks5,elite,JP,Osaka,1866,13.5,true,18.2,11.9,reviving
52.77.229.98,768,https|socks5,elite,SG,Singapore,1866,75.0,true,75.0,75.0,reviving
43.216.195.95,15834,socks5,elite,MY,Kuala Lumpur,1868,83.3,true,76.9,83.3,reviving
13.229.183.165,6523,socks5,elite,SG,Singapore,1869,89.2,true,92.3,89.2,flaky
3.127.27.51,9480,socks4|socks5,elite,DE,Frankfurt am Main,1871,14.5,true,25.0,15.9,reviving
54.46.48.167,1037,http|socks4|socks5,anonymous,HK,Hong Kong,1871,78.8,true,100.0,78.8,flaky
43.209.212.140,56788,socks5,elite,TH,Bangkok,1872,67.8,true,76.9,67.8,reviving
52.195.147.51,25851,socks5,elite,JP,Tokyo,1872,86.8,true,84.6,87.1,reviving
43.202.49.10,46626,socks5,elite,KR,Incheon,1873,56.8,true,69.2,56.8,reviving
54.255.249.161,8107,socks5,elite,SG,Singapore,1874,13.0,true,18.2,15.5,reviving
43.200.179.23,31067,socks5,elite,KR,Incheon,1875,12.2,true,27.3,12.8,reviving
43.210.105.134,50191,socks5,elite,TH,Bangkok,1875,91.3,true,92.9,91.3,flaky
47.129.239.222,9150,socks5,elite,SG,Singapore,1876,57.1,true,50.0,57.1,reviving
103.167.156.88,1080,socks4,elite,ID,Pemalang,1877,45.5,true,45.5,45.5,reviving
13.57.49.6,4153,socks5,elite,US,San Jose,1877,56.0,true,61.5,56.0,reviving
192.111.138.29,4145,socks4|socks5,elite,US,Hialeah,1877,98.4,true,100.0,98.0,stable
43.200.179.23,31,socks4,elite,KR,Incheon,1878,14.4,true,9.1,12.1,reviving
47.129.130.0,5382,socks5,elite,SG,Singapore,1878,92.9,true,92.9,92.9,flaky
13.51.196.44,44799,socks5,elite,SE,Stockholm,1879,14.0,true,8.3,12.2,reviving
18.142.95.213,12732,https|socks4|socks5,elite,SG,Singapore,1880,13.0,true,18.2,15.4,reviving
43.210.245.48,3125,socks5,elite,TH,Bangkok,1880,84.6,true,84.6,84.6,reviving
44.247.149.239,49775,socks5,elite,US,Boardman,1880,80.8,true,76.9,80.8,reviving
47.129.239.222,14656,socks5,elite,SG,Singapore,1880,74.1,true,69.2,74.1,reviving
56.155.73.215,56165,socks5,elite,JP,Osaka,1880,12.0,true,36.4,16.6,reviving
15.134.33.120,38952,socks5,elite,AU,Sydney,1882,60.0,true,66.7,60.0,reviving
47.129.166.112,19573,socks5,elite,SG,Singapore,1882,77.4,true,69.2,77.4,reviving
18.222.132.180,41646,socks4|socks5,elite,US,Columbus,1883,11.5,true,8.3,14.3,reviving
54.206.129.120,16905,socks4|socks5,elite,AU,Sydney,1883,10.3,true,16.7,10.5,reviving
15.164.225.200,8444,socks4|socks5,elite,KR,Incheon,1884,13.9,true,25.0,11.3,reviving
40.177.99.164,22062,https|socks4|socks5,elite,CA,Calgary,1884,10.6,true,18.2,9.7,reviving
46.146.242.142,1080,socks5,elite,RU,Perm,1884,17.3,true,33.3,26.0,reviving
51.17.50.68,28351,http,anonymous,IL,Tel Aviv,1884,62.5,true,58.3,62.5,reviving
78.12.136.220,8080,https|socks4|socks5,elite,MX,Queretaro City,1884,79.5,true,92.3,75.2,flaky
16.26.208.68,15129,socks5,elite,AU,Melbourne,1885,84.6,true,78.6,84.6,reviving
221.221.150.127,8888,http|https,anonymous,CN,Beijing,1886,86.4,true,100.0,85.8,flaky
3.110.68.130,8169,socks4,elite,IN,Mumbai,1886,15.3,true,18.2,16.5,reviving
15.240.165.254,42943,http|https|socks4|socks5,,ZA,Cape Town,1887,83.8,true,84.6,83.8,reviving
40.177.99.164,14973,https|socks4,elite,CA,Calgary,1887,9.8,true,25.0,9.0,reviving
108.137.70.33,57022,https|socks4|socks5,elite,ID,Jakarta,1889,69.6,true,50.0,69.6,reviving
16.147.49.157,59397,https,elite,US,Boardman,1889,77.9,true,71.4,77.9,reviving
52.195.147.51,23507,socks5,elite,JP,Tokyo,1889,69.1,true,46.2,69.1,reviving
52.47.115.41,28080,socks4,elite,FR,Paris,1891,14.6,true,18.2,13.3,reviving
13.53.139.178,58855,socks4,elite,SE,Stockholm,1892,12.2,true,18.2,8.5,reviving
138.68.247.51,1080,socks5,elite,US,Santa Clara,1892,60.3,true,100.0,95.0,stable
43.202.0.209,2394,socks5,elite,KR,Incheon,1893,73.7,true,76.9,73.7,reviving
16.184.22.36,10878,socks5,elite,KR,Incheon,1894,79.3,true,84.6,79.3,reviving
43.208.237.116,1981,socks5,elite,TH,Bangkok,1895,7.3,true,9.1,9.7,reviving
38.224.153.128,999,http,transparent,VE,Valencia,1896,41.7,true,36.4,40.6,reviving
195.62.50.17,8080,https,elite,TR,Istanbul,1897,19.0,true,84.6,27.8,unstable
38.58.117.35,3128,http|https,,US,Littleton,1897,40.7,true,25.0,38.3,reviving
43.210.105.134,24807,socks4|socks5,elite,TH,Bangkok,1897,85.7,true,85.7,85.7,reviving
78.12.252.87,1085,https|socks4|socks5,elite,MX,Queretaro City,1897,11.6,true,18.2,15.3,reviving
160.187.246.204,5000,http,anonymous,VN,,1898,92.9,true,46.2,92.9,flaky
43.216.197.62,3611,socks5,elite,MY,Kuala Lumpur,1898,63.2,true,69.2,63.2,flaky
61.19.30.194,8188,http,,TH,,1898,26.0,true,33.3,31.2,reviving
